transaction_id,order_id,merchant_id,customer_id,order_date,order_amount,currency,payment_method,payment_count,payment_total,payment_statuses,payment_dates,payment_ids,payment_methods,bank_transaction_count,bank_total,bank_references,bank_dates,bank_transaction_types,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,settlement_dates,settlement_ids,settlement_references,settlement_statuses,clean_payment_dates,clean_payment_total,clean_settlement_date,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback,clean_settlement_net,clean_bank_reference
TXN00065,ORD00065,MERCHANT_003,CUST0235,2026-01-19,199,INR,WALLET,1.0,199.0,SUCCESS,2026-01-20,PAY00065,WALLET,1,199,TXN00065,2026-01-20,CREDIT,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,2026-01-22,SET00065,SET00065,SETTLED,2026-01-20,199,2026-01-22,199.0,3.58,0.64,0.0,0.0,0.0,194.78,TXN00065
TXN00066,ORD00066,MERCHANT_001,CUST0289,2026-01-19,2999,INR,CARD,1.0,2999.0,SUCCESS,2026-01-19,PAY00066,CARD,1,2999,TXN00066,2026-01-19,CREDIT,1.0,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,2026-01-21,SET00066,SET00066,SETTLED,2026-01-19,2999,2026-01-21,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,TXN00066
TXN00067,ORD00067,MERCHANT_003,CUST0260,2026-02-03,1499,INR,UPI,1.0,1499.0,SUCCESS,2026-02-05,PAY00067,UPI,1,1499,TXN00067,2026-02-05,CREDIT,1.0,1499.0,26.98,4.86,0.0,374.75,0.0,1092.41,2026-02-05,SET00067,SET00067,SETTLED,2026-02-05,1499,2026-02-05,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,TXN00067
TXN00068,ORD00068,MERCHANT_003,CUST0126,2026-03-14,499,INR,WALLET,1.0,499.0,SUCCESS,2026-03-14,PAY00068,WALLET,1,499,TXN00068,2026-03-14,CREDIT,1.0,499.0,8.98,1.62,0.0,0.0,0.0,488.4,2026-03-16,SET00068,SET00068,SETTLED,2026-03-14,499,2026-03-16,499.0,8.98,1.62,0.0,0.0,0.0,488.4,TXN00068
TXN00069,ORD00069,MERCHANT_003,CUST0279,2026-06-06,7999,INR,UPI,1.0,7999.0,SUCCESS,2026-06-06,PAY00069,UPI,1,7999,TXN00069,2026-06-06,CREDIT,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,2026-06-08,SET00069,SET00069,SETTLED,2026-06-06,7999,2026-06-08,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,TXN00069
TXN00070,ORD00070,MERCHANT_003,CUST0284,2026-06-19,299,INR,CARD,1.0,299.0,SUCCESS,2026-06-21,PAY00070,CARD,1,299,TXN00070,2026-06-21,CREDIT,1.0,299.0,2.99,0.54,0.0,0.0,0.0,295.47,2026-06-21,SET00070,SET00070,SETTLED,2026-06-21,299,2026-06-21,299.0,2.99,0.54,0.0,0.0,0.0,295.47,TXN00070
TXN00071,ORD00071,MERCHANT_001,CUST0136,2026-01-28,5999,INR,CARD,1.0,5999.0,SUCCESS,2026-01-28,PAY00071,CARD,1,5999,TXN00071,2026-01-28,CREDIT,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,2026-01-31,SET00071,SET00071,SETTLED,2026-01-28,5999,2026-01-31,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,TXN00071
TXN00072,ORD00072,MERCHANT_003,CUST0140,2026-06-04,799,INR,NETBANKING,1.0,799.0,SUCCESS,2026-06-04,PAY00072,NETBANKING,1,799,TXN00072,2026-06-04,CREDIT,1.0,799.0,15.98,2.88,0.0,0.0,0.0,780.14,2026-06-07,SET00072,SET00072,SETTLED,2026-06-04,799,2026-06-07,799.0,15.98,2.88,0.0,0.0,0.0,780.14,TXN00072
TXN00073,ORD00073,MERCHANT_003,CUST0105,2026-05-10,2499,INR,NETBANKING,1.0,2499.0,SUCCESS,2026-05-10,PAY00073,NETBANKING,1,2499,TXN00073,2026-05-10,CREDIT,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,2026-05-11,SET00073,SET00073,SETTLED,2026-05-10,2499,2026-05-11,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,TXN00073
TXN00074,ORD00074,MERCHANT_001,CUST0027,2026-06-12,1999,INR,NETBANKING,1.0,1999.0,SUCCESS,2026-06-12,PAY00074,NETBANKING,1,1999,TXN00074,2026-06-12,CREDIT,1.0,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,2026-06-13,SET00074,SET00074,SETTLED,2026-06-12,1999,2026-06-13,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,TXN00074
TXN00075,ORD00075,MERCHANT_001,CUST0023,2026-03-27,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-03-27,PAY00075,CARD,1,7999,TXN00075,2026-03-27,CREDIT,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,2026-03-29,SET00075,SET00075,SETTLED,2026-03-27,7999,2026-03-29,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,TXN00075
TXN00076,ORD00076,MERCHANT_002,CUST0135,2026-04-24,2999,INR,WALLET,1.0,2999.0,SUCCESS,2026-04-25,PAY00076,WALLET,1,2999,TXN00076,2026-04-25,CREDIT,1.0,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,2026-04-26,SET00076,SET00076,SETTLED,2026-04-25,2999,2026-04-26,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,TXN00076
TXN00077,ORD00077,MERCHANT_001,CUST0288,2026-01-29,299,INR,CARD,2.0,598.0,SUCCESS,2026-01-29,PAY00077|PAY00077_DUP,CARD,1,299,TXN00077,2026-01-29,CREDIT,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,2026-02-01,SET00077,SET00077,SETTLED,2026-01-29,299,2026-02-01,299.0,4.48,0.81,0.0,0.0,0.0,293.71,TXN00077
TXN00078,ORD00078,MERCHANT_001,CUST0280,2026-04-05,3999,INR,CARD,1.0,3999.0,SUCCESS,2026-04-06,PAY00078,CARD,1,3999,TXN00078,2026-04-06,CREDIT,1.0,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,2026-04-07,SET00078,SET00078,SETTLED,2026-04-06,3999,2026-04-07,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,TXN00078
TXN00079,ORD00079,MERCHANT_002,CUST0221,2026-01-11,999,INR,NETBANKING,1.0,999.0,SUCCESS,2026-01-13,PAY00079,NETBANKING,1,999,TXN00079,2026-01-13,CREDIT,1.0,999.0,9.99,1.8,0.0,0.0,0.0,987.21,2026-01-13,SET00079,SET00079,SETTLED,2026-01-13,999,2026-01-13,999.0,9.99,1.8,0.0,0.0,0.0,987.21,TXN00079
TXN00080,ORD00080,MERCHANT_003,CUST0021,2026-02-23,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-02-23,PAY00080,CARD,1,4999,TXN00080,2026-02-23,CREDIT,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,2026-02-26,SET00080,SET00080,SETTLED,2026-02-23,4999,2026-02-26,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,TXN00080
TXN00081,ORD00081,MERCHANT_003,CUST0053,2026-05-24,9999,INR,WALLET,1.0,9999.0,SUCCESS,2026-05-24,PAY00081,WALLET,1,9999,TXN00081,2026-05-24,CREDIT,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,2026-05-27,SET00081,SET00081,SETTLED,2026-05-24,9999,2026-05-27,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,TXN00081
TXN00082,ORD00082,MERCHANT_002,CUST0080,2026-02-11,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-02-11,PAY00082,CARD,1,7999,TXN00082,2026-02-11,CREDIT,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,2026-02-13,SET00082,SET00082,SETTLED,2026-02-11,7999,2026-02-13,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,TXN00082
TXN00083,ORD00083,MERCHANT_001,CUST0212,2026-02-15,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-02-15,PAY00083,NETBANKING,1,5999,TXN00083,2026-02-15,CREDIT,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,2026-02-16,SET00083,SET00083,SETTLED,2026-02-15,5999,2026-02-16,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,TXN00083
TXN00084,ORD00084,MERCHANT_002,CUST0211,2026-03-10,499,INR,UPI,1.0,499.0,SUCCESS,2026-03-10,PAY00084,UPI,1,499,TXN00084,2026-03-10,CREDIT,1.0,499.0,9.98,1.8,0.0,0.0,0.0,487.22,2026-03-11,SET00084,SET00084,SETTLED,2026-03-10,499,2026-03-11,499.0,9.98,1.8,0.0,0.0,0.0,487.22,TXN00084
TXN00085,ORD00085,MERCHANT_001,CUST0196,2026-05-01,799,INR,CARD,1.0,799.0,SUCCESS,2026-05-03,PAY00085,CARD,1,799,TXN00085,2026-05-03,CREDIT,1.0,799.0,7.99,1.44,0.0,0.0,0.0,789.57,2026-05-03,SET00085,SET00085,SETTLED,2026-05-03,799,2026-05-03,799.0,7.99,1.44,0.0,0.0,0.0,789.57,TXN00085
TXN00086,ORD00086,MERCHANT_003,CUST0236,2026-03-20,9999,INR,CARD,1.0,9999.0,SUCCESS,2026-03-20,PAY00086,CARD,1,9999,TXN00086,2026-03-20,CREDIT,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9572.02,2026-03-22,SET00086,SET00086,SETTLED,2026-03-20,9999,2026-03-22,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,TXN00086
TXN00087,ORD00087,MERCHANT_001,CUST0115,2026-06-18,799,INR,WALLET,1.0,799.0,SUCCESS,2026-06-20,PAY00087,WALLET,1,799,TXN00087,2026-06-20,CREDIT,1.0,799.0,7.99,1.44,0.0,0.0,0.0,789.57,2026-06-20,SET00087,SET00087,SETTLED,2026-06-20,799,2026-06-20,799.0,7.99,1.44,0.0,0.0,0.0,789.57,TXN00087
TXN00088,ORD00088,MERCHANT_003,CUST0169,2026-01-18,7999,INR,NETBANKING,1.0,7999.0,SUCCESS,2026-01-20,PAY00088,NETBANKING,1,7999,TXN00088,2026-01-20,CREDIT,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,2026-01-19,SET00088,SET00088,SETTLED,2026-01-20,7999,2026-01-19,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,TXN00088
TXN00089,ORD00089,MERCHANT_005,CUST0180,2026-04-13,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-04-15,PAY00089,NETBANKING,1,4999,TXN00030,2026-04-15,CREDIT,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,2026-04-14,SET00089,SET00089,SETTLED,2026-04-15,4999,2026-04-14,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,TXN00089
TXN00090,ORD00090,MERCHANT_001,CUST0015,2026-03-08,499,INR,NETBANKING,1.0,499.0,SUCCESS,2026-03-08,PAY00090,NETBANKING,1,499,TXN00090,2026-03-08,CREDIT,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,2026-03-09,SET00090,SET00090,SETTLED,2026-03-08,499,2026-03-09,499.0,5.99,1.08,0.0,0.0,0.0,491.93,TXN00090
TXN00091,ORD00091,MERCHANT_001,CUST0020,2026-06-02,1999,INR,NETBANKING,1.0,1999.0,SUCCESS,2026-06-03,PAY00091,NETBANKING,1,1999,TXN00091,2026-06-03,CREDIT,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,2026-06-04,SET00091,SET00091,SETTLED,2026-06-03,1999,2026-06-04,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,TXN00091
TXN00092,ORD00092,MERCHANT_004,CUST0161,2026-06-05,2999,INR,UPI,1.0,2999.0,SUCCESS,2026-06-07,PAY00092,UPI,1,2999,TXN00092,2026-06-07,CREDIT,1.0,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,2026-06-06,SET00092,SET00092,SETTLED,2026-06-07,2999,2026-06-06,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,TXN00092
TXN00093,ORD00093,MERCHANT_005,CUST0198,2026-02-18,999,INR,UPI,1.0,999.0,SUCCESS,2026-02-18,PAY00093,UPI,1,999,TXN00093,2026-02-18,CREDIT,1.0,999.0,69.93,3.6,0.0,0.0,0.0,925.47,2026-02-19,SET00093,SET00093,SETTLED,2026-02-18,999,2026-02-19,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00093
TXN00094,ORD00094,MERCHANT_001,CUST0224,2026-05-14,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-05-15,PAY00094,CARD,1,7999,TXN00094,2026-05-15,CREDIT,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,2026-05-15,SET00094,SET00094,SETTLED,2026-05-15,7999,2026-05-15,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,TXN00094
TXN00095,ORD00095,MERCHANT_004,CUST0187,2026-01-18,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-01-20,PAY00095,NETBANKING,1,4999,TXN00095,2026-01-20,CREDIT,1.0,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,2026-01-21,SET00095,SET00095,SETTLED,2026-01-20,4999,2026-01-21,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,TXN00095
TXN00096,ORD00096,MERCHANT_001,CUST0161,2026-03-18,2999,INR,NETBANKING,1.0,2999.0,SUCCESS,2026-03-18,PAY00096,NETBANKING,1,2999,TXN00096,2026-03-18,CREDIT,1.0,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,2026-03-20,SET00096,SET00096,SETTLED,2026-03-18,2999,2026-03-20,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,TXN00096
TXN00097,ORD00097,MERCHANT_003,CUST0210,2026-04-14,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-04-14,PAY00097,NETBANKING,1,5999,TXN00097,2026-04-14,CREDIT,1.0,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,2026-04-15,SET00097,SET00097,SETTLED,2026-04-14,5999,2026-04-15,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,TXN00097
TXN00098,ORD00098,MERCHANT_002,CUST0284,2026-02-19,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-02-20,PAY00098,WALLET,1,1999,TXN00098,2026-02-20,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-02-21,SET00098,SET00098,SETTLED,2026-02-20,1999,2026-02-21,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00098
TXN00099,ORD00099,MERCHANT_005,CUST0090,2026-05-26,999,INR,WALLET,1.0,999.0,SUCCESS,2026-05-27,PAY00099,WALLET,1,999,TXN00099,2026-05-27,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-05-27,SET00099,SET00099,SETTLED,2026-05-27,999,2026-05-27,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00099
TXN00100,ORD00100,MERCHANT_001,CUST0281,2026-03-19,999,INR,CARD,1.0,999.0,SUCCESS,2026-03-19,PAY00100,CARD,1,999,TXN00100,2026-03-19,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-03-22,SET00100,SET00100,SETTLED,2026-03-19,999,2026-03-22,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00100
TXN00101,ORD00101,MERCHANT_005,CUST0221,2026-06-05,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-06-07,PAY00101,NETBANKING,1,4999,TXN00101,2026-06-07,CREDIT,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,2026-06-08,SET00101,SET00101,SETTLED,2026-06-07,4999,2026-06-08,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,TXN00101
TXN00102,ORD00102,MERCHANT_004,CUST0239,2026-04-24,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-04-26,PAY00102,CARD,1,4999,TXN00102,2026-04-26,CREDIT,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,2026-04-26,SET00102,SET00102,SETTLED,2026-04-26,4999,2026-04-26,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,TXN00102
TXN00103,ORD00103,MERCHANT_004,CUST0262,2026-02-13,4999,INR,UPI,1.0,4999.0,SUCCESS,2026-02-14,PAY00103,UPI,1,4999,TXN00103,2026-02-14,CREDIT,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,2026-02-15,SET00103,SET00103,SETTLED,2026-02-14,4999,2026-02-15,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,TXN00103
TXN00104,ORD00104,MERCHANT_005,CUST0146,2026-06-19,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-06-19,PAY00104,NETBANKING,1,4999,TXN00104,2026-06-19,CREDIT,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,2026-06-21,SET00104,SET00104,SETTLED,2026-06-19,4999,2026-06-21,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,TXN00104
TXN00105,ORD00105,MERCHANT_002,CUST0048,2026-06-22,999,INR,CARD,1.0,999.0,SUCCESS,2026-06-24,PAY00105,CARD,1,999,TXN00105,2026-06-24,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-06-23,SET00105,SET00105,SETTLED,2026-06-24,999,2026-06-23,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00105
TXN00106,ORD00106,MERCHANT_002,CUST0102,2026-01-07,199,INR,CARD,1.0,199.0,SUCCESS,2026-01-07,PAY00106,CARD,1,199,TXN00106,2026-01-07,CREDIT,1.0,199.0,2.98,0.54,0.0,0.0,0.0,195.48,2026-01-08,SET00106,SET00106,SETTLED,2026-01-07,199,2026-01-08,199.0,2.98,0.54,0.0,0.0,0.0,195.48,TXN00106
TXN00107,ORD00107,MERCHANT_005,CUST0244,2026-01-19,2499,INR,WALLET,1.0,2499.0,SUCCESS,2026-01-19,PAY00107,WALLET,1,2499,TXN00107,2026-01-19,CREDIT,1.0,2499.0,49.98,9.0,0.0,0.0,0.0,2440.02,2026-01-20,SET00107,SET00107,SETTLED,2026-01-19,2499,2026-01-20,2499.0,49.98,9.0,0.0,0.0,0.0,2440.02,TXN00107
TXN00108,ORD00108,MERCHANT_002,CUST0295,2026-06-28,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-06-28,PAY00108,WALLET,1,1999,TXN00108,2026-06-28,CREDIT,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,2026-06-30,SET00108,SET00108,SETTLED,2026-06-28,1999,2026-06-30,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,TXN00108
TXN00109,ORD00109,MERCHANT_002,CUST0205,2026-02-07,4999,INR,UPI,1.0,4999.0,SUCCESS,2026-02-07,PAY00109,UPI,1,4999,TXN00109,2026-02-07,CREDIT,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,2026-02-09,SET00109,SET00109,SETTLED,2026-02-07,4999,2026-02-09,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,TXN00109
TXN00110,ORD00110,MERCHANT_004,CUST0055,2026-02-26,499,INR,WALLET,1.0,499.0,SUCCESS,2026-02-26,PAY00110,WALLET,1,499,TXN00110,2026-02-26,CREDIT,1.0,499.0,4.99,0.9,0.0,0.0,0.0,493.11,2026-02-27,SET00110,SET00110,SETTLED,2026-02-26,499,2026-02-27,499.0,4.99,0.9,0.0,0.0,0.0,493.11,TXN00110
TXN00111,ORD00111,MERCHANT_005,CUST0026,2026-03-05,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-03-06,PAY00111,UPI,1,9999,TXN00111,2026-03-06,CREDIT,1.0,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,2026-03-08,SET00111,SET00111,SETTLED,2026-03-06,9999,2026-03-08,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,TXN00111
TXN00112,ORD00112,MERCHANT_002,CUST0234,2026-04-29,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-04-29,PAY00112,NETBANKING,1,4999,TXN00112,2026-04-29,CREDIT,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,2026-04-30,SET00112,SET00112,SETTLED,2026-04-29,4999,2026-04-30,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,TXN00112
TXN00113,ORD00113,MERCHANT_005,CUST0227,2026-05-10,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-05-10,PAY00113,WALLET,1,1999,TXN00113,2026-05-10,CREDIT,1.0,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,2026-05-11,SET00113,SET00113,SETTLED,2026-05-10,1999,2026-05-11,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,TXN00113
TXN00114,ORD00114,MERCHANT_004,CUST0082,2026-04-26,999,INR,CARD,0.0,0.0,,,,,1,999,TXN00114,2026-04-26,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-04-27,SET00114,SET00114,SETTLED,2026-04-26,999,2026-04-27,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00114
TXN00115,ORD00115,MERCHANT_005,CUST0142,2026-05-05,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-05-06,PAY00115,CARD,1,4999,TXN00115,2026-05-06,CREDIT,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,2026-05-06,SET00115,SET00115,SETTLED,2026-05-06,4999,2026-05-06,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,TXN00115
TXN00116,ORD00116,MERCHANT_004,CUST0141,2026-01-20,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-01-22,PAY00116,NETBANKING,1,5999,TXN00116,2026-01-22,CREDIT,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,2026-01-23,SET00116,SET00116,SETTLED,2026-01-22,5999,2026-01-23,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,TXN00116
TXN00117,ORD00117,MERCHANT_003,CUST0121,2026-03-27,1499,INR,UPI,1.0,1499.0,SUCCESS,2026-03-27,PAY00117,UPI,1,1499,TXN00117,2026-03-27,CREDIT,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,2026-03-28,SET00117,SET00117,SETTLED,2026-03-27,1499,2026-03-28,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00117
TXN00118,ORD00118,MERCHANT_002,CUST0071,2026-03-01,1999,INR,CARD,1.0,1999.0,SUCCESS,2026-03-01,PAY00118,CARD,1,1999,TXN00118,2026-03-01,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-03-02,SET00118,SET00118,SETTLED,2026-03-01,1999,2026-03-02,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00118
TXN00119,ORD00119,MERCHANT_001,CUST0110,2026-04-17,1999,INR,NETBANKING,1.0,1999.0,SUCCESS,2026-04-19,PAY00119,NETBANKING,1,1999,TXN00119,2026-04-19,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-04-19,SET00119,SET00119,SETTLED,2026-04-19,1999,2026-04-19,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00119
TXN00120,ORD00120,MERCHANT_004,CUST0278,2026-04-17,199,INR,CARD,1.0,199.0,SUCCESS,2026-04-18,PAY00120,CARD,1,199,TXN00120,2026-04-18,CREDIT,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,2026-04-18,SET00120,SET00120,SETTLED,2026-04-18,199,2026-04-18,199.0,3.58,0.64,0.0,0.0,0.0,194.78,TXN00120
TXN00121,ORD00121,MERCHANT_004,CUST0216,2026-05-30,5999,INR,UPI,1.0,5999.0,SUCCESS,2026-05-31,PAY00121,UPI,1,5999,TXN00121,2026-05-31,CREDIT,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,2026-06-01,SET00121,SET00121,SETTLED,2026-05-31,5999,2026-06-01,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,TXN00121
TXN00122,ORD00122,MERCHANT_004,CUST0295,2026-05-03,199,INR,NETBANKING,1.0,199.0,SUCCESS,2026-05-05,PAY00122,NETBANKING,1,199,TXN00122,2026-05-05,CREDIT,1.0,199.0,1.99,0.36,0.0,0.0,0.0,196.65,2026-05-04,SET00122,SET00122,SETTLED,2026-05-05,199,2026-05-04,199.0,1.99,0.36,0.0,0.0,0.0,196.65,TXN00122
TXN00123,ORD00123,MERCHANT_004,CUST0153,2026-04-18,2999,INR,CARD,1.0,2999.0,SUCCESS,2026-04-19,PAY00123,CARD,1,2999,TXN00123,2026-04-19,CREDIT,1.0,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,2026-04-21,SET00123,SET00123,SETTLED,2026-04-19,2999,2026-04-21,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,TXN00123
TXN00124,ORD00124,MERCHANT_002,CUST0250,2026-03-11,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-03-11,PAY00124,WALLET,1,1999,TXN00124,2026-03-11,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-03-12,SET00124,SET00124,SETTLED,2026-03-11,1999,2026-03-12,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00124
TXN00125,ORD00125,MERCHANT_004,CUST0015,2026-03-28,4999,INR,WALLET,1.0,4999.0,SUCCESS,2026-03-28,PAY00125,WALLET,1,4999,TXN00125,2026-03-28,CREDIT,1.0,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,2026-03-30,SET00125,SET00125,SETTLED,2026-03-28,4999,2026-03-30,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,TXN00125
TXN00126,ORD00126,MERCHANT_004,CUST0085,2026-02-02,3999,INR,UPI,1.0,3999.0,SUCCESS,2026-02-02,PAY00126,UPI,1,3999,TXN00126,2026-02-02,CREDIT,1.0,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,2026-02-05,SET00126,SET00126,SETTLED,2026-02-02,3999,2026-02-05,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,TXN00126
TXN00127,ORD00127,MERCHANT_005,CUST0202,2026-05-25,4999,INR,UPI,1.0,4999.0,SUCCESS,2026-05-25,PAY00127,UPI,1,4999,TXN00127,2026-05-25,CREDIT,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,2026-05-28,SET00127,SET00127,SETTLED,2026-05-25,4999,2026-05-28,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,TXN00127
TXN00128,ORD00128,MERCHANT_004,CUST0043,2026-02-04,9999,INR,WALLET,1.0,9999.0,SUCCESS,2026-02-06,PAY00128,WALLET,1,9999,TXN00128,2026-02-06,CREDIT,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,2026-02-05,SET00128,SET00128,SETTLED,2026-02-06,9999,2026-02-05,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,TXN00128
