settlement_id,transaction_id,merchant_id,settlement_date,gross_amount,fee,tax,adjustment,refund,chargeback,net_amount,settlement_status,settlement_reference,currency
SET00809,TXN00809,MERCHANT_004,2026-04-08,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00809,INR
SET00810,TXN00810,MERCHANT_003,2026-02-28,2499.0,24.99,4.5,0.0,0.0,0.0,2219.51,SETTLED,SET00810,INR
SET00811,TXN00811,MERCHANT_005,2026-04-14,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,SETTLED,SET00811,INR
SET00812,TXN00812,MERCHANT_005,2026-06-21,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,SETTLED,SET00812,INR
SET00813,TXN00813,MERCHANT_005,2026-06-06,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00813,INR
SET00814,TXN00814,MERCHANT_004,2026-01-19,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,SETTLED,SET00814,INR
SET00815,TXN00815,MERCHANT_003,2026-03-10,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,SETTLED,SET00815,INR
SET00816,TXN00816,MERCHANT_002,2026-05-14,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,SETTLED,SET00816,INR
SET00817,TXN00817,MERCHANT_005,2026-04-16,4999.0,349.93,9.0,0.0,0.0,0.0,4640.07,SETTLED,SET00817,INR
SET00818,TXN00818,MERCHANT_001,2026-06-18,2499.0,29.99,5.4,0.0,0.0,0.0,2463.61,SETTLED,SET00818,INR
SET00819,TXN00819,MERCHANT_004,2026-04-16,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,SETTLED,SET00819,INR
SET00820,TXN00820,MERCHANT_005,2026-02-21,1499.0,22.48,4.05,0.0,0.0,0.0,1199.2,SETTLED,SET00820,INR
SET00821,TXN00821,MERCHANT_004,2026-06-22,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,SETTLED,SET00821,INR
SET00822,TXN00822,MERCHANT_005,2026-02-17,999.0,11.99,2.16,0.0,0.0,0.0,984.85,SETTLED,SET00822,INR
SET00823,TXN00823,MERCHANT_002,2026-03-10,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,SETTLED,SET00823,INR
SET00824,TXN00824,MERCHANT_001,2026-02-28,1499.0,29.98,5.4,0.0,374.75,0.0,1088.87,SETTLED,SET00824,INR
SET00825,TXN00825,MERCHANT_004,2026-03-27,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,SETTLED,SET00825,INR
SET00826,TXN00826,MERCHANT_003,2026-04-30,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00826,INR
SET00827,TXN00827,MERCHANT_001,2026-06-13,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,SETTLED,SET00827,INR
SET00828,TXN00828,MERCHANT_002,2026-05-10,299.0,2.99,0.54,0.0,0.0,0.0,295.47,SETTLED,SET00828,INR
SET00829,TXN00829,MERCHANT_003,2026-04-18,199.0,1.99,0.36,0.0,0.0,0.0,196.65,SETTLED,SET00829,INR
SET00830,TXN00830,MERCHANT_002,2026-03-31,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00830,INR
SET00831,TXN00831,MERCHANT_003,2026-02-17,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,SETTLED,SET00831,INR
SET00832,TXN00832,MERCHANT_003,2026-06-12,499.0,5.99,1.08,0.0,0.0,0.0,491.93,SETTLED,SET00832,INR
SET00833,TXN00833,MERCHANT_001,2026-04-27,999.0,9.99,1.8,0.0,0.0,0.0,987.21,SETTLED,SET00833,INR
SET00834,TXN00834,MERCHANT_005,2026-02-11,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,SETTLED,SET00834,INR
SET00835,TXN00835,MERCHANT_005,2026-04-23,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,SETTLED,SET00835,INR
SET00836,TXN00836,MERCHANT_004,2026-05-05,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,SETTLED,SET00836,INR
SET00837,TXN00837,MERCHANT_005,2026-02-24,5999.0,59.99,10.8,0.0,1499.75,0.0,4428.46,SETTLED,SET00837,INR
SET00838,TXN00838,MERCHANT_003,2026-05-17,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00838,INR
SET00839,TXN00839,MERCHANT_002,2026-03-01,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,SETTLED,SET00839,INR
SET00840,TXN00840,MERCHANT_002,2026-01-29,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,SETTLED,SET00840,INR
SET00841,TXN00841,MERCHANT_001,2026-01-15,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00841,INR
SET00842,TXN00842,MERCHANT_005,2026-06-05,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,SETTLED,SET00842,INR
SET00843,TXN00843,MERCHANT_002,2026-03-30,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,SETTLED,SET00843,INR
SET00844,TXN00844,MERCHANT_002,2026-04-15,199.0,3.58,0.64,0.0,0.0,0.0,194.78,SETTLED,SET00844,INR
SET00845,TXN00845,MERCHANT_002,2026-02-25,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,SETTLED,SET00845,INR
SET00846,TXN00846,MERCHANT_002,2026-02-03,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,SETTLED,SET00846,INR
SET00847,TXN00847,MERCHANT_003,2026-05-18,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00847,INR
SET00848,TXN00848,MERCHANT_001,2026-06-18,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00848,INR
SET00849,TXN00849,MERCHANT_001,2026-04-19,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00849,INR
SET00850,TXN00850,MERCHANT_005,2026-03-07,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,SETTLED,SET00850,INR
SET00851,TXN00851,MERCHANT_001,2026-03-21,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,SETTLED,SET00851,INR
SET00852,TXN00852,MERCHANT_003,2026-06-10,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,SETTLED,SET00852,INR
SET00853,TXN00853,MERCHANT_001,2026-05-12,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,SETTLED,SET00853,INR
SET00854,TXN00854,MERCHANT_001,2026-01-31,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00854,INR
SET00855,TXN00855,MERCHANT_003,2026-05-16,799.0,15.98,2.88,0.0,0.0,0.0,780.14,SETTLED,SET00855,INR
SET00856,TXN00856,MERCHANT_003,2026-02-13,199.0,3.58,0.64,0.0,0.0,0.0,194.78,SETTLED,SET00856,INR
SET00857,TXN00857,MERCHANT_004,2026-03-28,799.0,15.98,2.88,0.0,0.0,0.0,780.14,SETTLED,SET00857,INR
SET00858,TXN00858,MERCHANT_001,2026-01-31,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,SETTLED,SET00858,INR
SET00859,TXN00859,MERCHANT_001,2026-05-13,299.0,5.98,1.08,0.0,0.0,0.0,291.94,SETTLED,SET00859,INR
SET00860,TXN00860,MERCHANT_002,2026-04-30,999.0,11.99,2.16,0.0,0.0,0.0,984.85,SETTLED,SET00860,INR
SET00861,TXN00861,MERCHANT_001,2026-01-27,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,SETTLED,SET00861,INR
SET00862,TXN00862,MERCHANT_003,2026-04-05,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,SETTLED,SET00862,INR
SET00863,TXN00863,MERCHANT_001,2026-01-26,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,SETTLED,SET00863,INR
SET00864,TXN00864,MERCHANT_002,2026-06-21,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,SETTLED,SET00864,INR
SET00865,TXN00865,MERCHANT_003,2026-04-24,3999.0,39.99,7.2,0.0,1199.7,0.0,2752.11,SETTLED,SET00865,INR
SET00866,TXN00866,MERCHANT_003,2026-03-31,499.0,5.99,1.08,0.0,0.0,0.0,491.93,SETTLED,SET00866,INR
SET00867,TXN00867,MERCHANT_004,2026-04-28,999.0,11.99,2.16,0.0,0.0,0.0,984.85,SETTLED,SET00867,INR
SET00868,TXN00868,MERCHANT_004,2026-06-19,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00868,INR
SET00869,TXN00869,MERCHANT_002,2026-06-30,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,SETTLED,SET00869,INR
SET00870,TXN00870,MERCHANT_001,2026-04-19,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00870,INR
SET00871,TXN00871,MERCHANT_004,2026-02-17,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,SETTLED,SET00871,INR
SET00872,TXN00872,MERCHANT_005,2026-01-09,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00872,INR
SET00873,TXN00873,MERCHANT_004,2026-01-31,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,SETTLED,SET00873,INR
SET00874,TXN00874,MERCHANT_001,2026-03-09,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,SETTLED,SET00874,INR
SET00875,TXN00875,MERCHANT_005,2026-05-29,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,SETTLED,SET00875,INR
SET00876,TXN00876,MERCHANT_005,2026-05-15,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,SETTLED,SET00876,INR
SET00877,TXN00877,MERCHANT_002,2026-05-05,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,SETTLED,SET00877,INR
SET00878,TXN00878,MERCHANT_005,2026-06-09,199.0,3.58,0.64,0.0,39.8,0.0,154.98,SETTLED,SET00878,INR
SET00879,TXN00879,MERCHANT_005,2026-05-02,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00879,INR
SET00881,TXN00881,MERCHANT_003,2026-01-14,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,SETTLED,SET00881,INR
SET00882,TXN00882,MERCHANT_004,2026-04-15,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,SETTLED,SET00882,INR
SET00883,TXN00883,MERCHANT_004,2026-04-27,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,SETTLED,SET00883,INR
SET00884,TXN00884,MERCHANT_004,2026-04-26,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,SETTLED,SET00884,INR
SET00885,TXN00885,MERCHANT_001,2026-01-30,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,SETTLED,SET00885,INR
SET00886,TXN00886,MERCHANT_005,2026-05-22,199.0,3.98,0.72,0.0,0.0,0.0,194.3,SETTLED,SET00886,INR
SET00887,TXN00887,MERCHANT_005,2026-05-27,799.0,7.99,1.44,0.0,0.0,0.0,789.57,SETTLED,SET00887,INR
SET00888,TXN00888,MERCHANT_003,2026-01-15,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,SETTLED,SET00888,INR
SET00889,TXN00889,MERCHANT_003,2026-05-26,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,SETTLED,SET00889,INR
SET00890,TXN00890,MERCHANT_004,2026-01-31,299.0,5.98,1.08,0.0,0.0,0.0,291.94,SETTLED,SET00890,INR
SET00891,TXN00891,MERCHANT_003,2026-04-02,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00891,INR
SET00892,TXN00892,MERCHANT_005,2026-04-08,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,SETTLED,SET00892,INR
SET00893,TXN00893,MERCHANT_002,2026-05-08,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00893,INR
SET00894,TXN00894,MERCHANT_003,2026-06-07,799.0,9.59,1.73,0.0,0.0,0.0,787.68,SETTLED,SET00894,INR
SET00895,TXN00895,MERCHANT_004,2026-02-26,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,SETTLED,SET00895,INR
SET00896,TXN00896,MERCHANT_001,2026-04-19,199.0,2.39,0.43,0.0,0.0,0.0,0.0,SETTLED,SET00896,INR
SET00897,TXN00897,MERCHANT_004,2026-06-19,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,SETTLED,SET00897,INR
SET00898,TXN00898,MERCHANT_001,2026-05-17,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,SETTLED,SET00898,INR
SET00899,TXN00899,MERCHANT_004,2026-05-31,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00899,INR
SET00900,TXN00900,MERCHANT_002,2026-02-04,299.0,5.98,1.08,0.0,0.0,0.0,291.94,SETTLED,SET00900,INR
SET00901,TXN00901,MERCHANT_005,2026-04-12,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00901,INR
SET00902,TXN00902,MERCHANT_004,2026-03-30,999.0,14.98,2.7,0.0,0.0,0.0,981.32,SETTLED,SET00902,INR
SET00903,TXN00903,MERCHANT_002,2026-04-18,3999.0,47.99,8.64,0.0,0.0,2999.25,943.12,SETTLED,SET00903,INR
SET00904,TXN00904,MERCHANT_003,2026-05-24,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,SETTLED,SET00904,INR
SET00905,TXN00905,MERCHANT_002,2026-06-10,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00905,INR
SET00906,TXN00906,MERCHANT_002,2026-06-17,499.0,9.98,1.8,0.0,0.0,0.0,487.22,SETTLED,SET00906,INR
SET00907,TXN00907,MERCHANT_003,2026-05-25,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,SETTLED,SET00907,INR
SET00908,TXN00908,MERCHANT_003,2026-04-20,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00908,INR
SET00909,TXN00909,MERCHANT_001,2026-01-08,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,SETTLED,SET00909,INR
SET00910,TXN00910,MERCHANT_001,2026-02-23,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00910,INR
SET00911,TXN00911,MERCHANT_003,2026-02-08,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00911,INR
SET00912,TXN00912,MERCHANT_002,2026-05-20,199.0,3.98,0.72,0.0,0.0,0.0,194.3,SETTLED,SET00912,INR
SET00913,TXN00913,MERCHANT_001,2026-06-08,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00913,INR
SET00914,TXN00914,MERCHANT_004,2026-03-04,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,SETTLED,SET00914,INR
SET00915,TXN00915,MERCHANT_004,2026-04-11,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00915,INR
SET00916,TXN00916,MERCHANT_001,2026-01-06,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,SETTLED,SET00916,INR
SET00917,TXN00917,MERCHANT_005,2026-04-25,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00917,INR
SET00918,TXN00918,MERCHANT_005,2026-05-22,5999.0,119.98,21.6,100.0,0.0,0.0,5957.42,SETTLED,SET00918,INR
SET00919,TXN00919,MERCHANT_003,2026-04-27,499.0,5.99,1.08,0.0,0.0,0.0,491.93,SETTLED,SET00919,INR
SET00920,TXN00920,MERCHANT_002,2026-05-13,299.0,5.98,1.08,0.0,0.0,0.0,291.94,SETTLED,SET00920,INR
SET00921,TXN00921,MERCHANT_004,2026-03-14,2999.0,44.98,8.1,0.0,0.0,2999.0,-53.08,SETTLED,SET00921,INR
SET00922,TXN00922,MERCHANT_002,2026-06-05,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00922,INR
SET00923,TXN00923,MERCHANT_003,2026-05-01,5999.0,119.98,21.6,0.0,0.0,0.0,5107.42,SETTLED,SET00923,INR
SET00924,TXN00924,MERCHANT_002,2026-03-25,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00924,INR
SET00925,TXN00925,MERCHANT_004,2026-05-28,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,SETTLED,SET00925,INR
SET00926,TXN00926,MERCHANT_003,2026-05-16,799.0,9.59,1.73,0.0,0.0,0.0,787.68,SETTLED,SET00926,INR
SET00927,TXN00927,MERCHANT_001,2026-05-11,499.0,8.98,1.62,0.0,0.0,0.0,488.4,SETTLED,SET00927,INR
SET00928,TXN00928,MERCHANT_005,2026-04-16,299.0,3.59,0.65,0.0,0.0,0.0,294.76,SETTLED,SET00928,INR
SET00929,TXN00929,MERCHANT_002,2026-06-21,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,SETTLED,SET00929,INR
SET00930,TXN00930,MERCHANT_003,2026-02-26,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00930,INR
SET00931,TXN00931,MERCHANT_001,2026-01-31,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,SETTLED,SET00931,INR
SET00932,TXN00932,MERCHANT_002,2026-06-16,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,SETTLED,SET00932,INR
SET00933,TXN00933,MERCHANT_003,2026-04-10,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,SETTLED,SET00933,INR
SET00934,TXN00934,MERCHANT_003,2026-05-20,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00934,INR
SET00935,TXN00935,MERCHANT_005,2026-04-08,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,SETTLED,SET00935,INR
SET00936,TXN00936,MERCHANT_001,2026-03-18,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,SETTLED,SET00936,INR
SET00937,TXN00937,MERCHANT_005,2026-01-23,299.0,4.48,0.81,0.0,0.0,0.0,293.71,SETTLED,SET00937,INR
SET00938,TXN00938,MERCHANT_005,2026-01-03,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,SETTLED,SET00938,INR
SET00939,TXN00939,MERCHANT_002,2026-06-26,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,SETTLED,SET00939,INR
SET00940,TXN00940,MERCHANT_005,2026-06-30,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,SETTLED,SET00940,INR
SET00941,TXN00941,MERCHANT_002,2026-01-09,2499.0,29.99,5.4,0.0,0.0,0.0,2463.61,SETTLED,SET00941,INR
SET00942,TXN00942,MERCHANT_001,2026-01-22,199.0,3.58,0.64,0.0,0.0,0.0,194.78,SETTLED,SET00942,INR
SET00943,TXN00943,MERCHANT_005,2026-01-21,3999.0,79.98,14.4,0.0,0.0,1999.5,1905.12,SETTLED,SET00943,INR
SET00944,TXN00944,MERCHANT_004,2026-04-11,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00944,INR
SET00945,TXN00945,MERCHANT_003,2026-01-06,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,SETTLED,SET00945,INR
SET00946,TXN00946,MERCHANT_001,2026-06-15,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00946,INR
SET00947,TXN00947,MERCHANT_001,2026-07-01,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,SETTLED,SET00947,INR
SET00948,TXN00948,MERCHANT_005,2026-01-30,999.0,17.98,3.24,0.0,0.0,0.0,977.78,SETTLED,SET00948,INR
SET00949,TXN00949,MERCHANT_003,2026-04-24,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,SETTLED,SET00949,INR
SET00950,TXN00950,MERCHANT_004,2026-02-11,2999.0,44.98,8.1,0.0,599.8,0.0,2346.12,SETTLED,SET00950,INR
SET00951,TXN00951,MERCHANT_004,2026-05-21,999.0,9.99,1.8,0.0,0.0,0.0,987.21,SETTLED,SET00951,INR
SET00952,TXN00952,MERCHANT_003,2026-01-04,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,SETTLED,SET00952,INR
SET00953,TXN00953,MERCHANT_001,2026-01-05,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00953,INR
SET00954,TXN00954,MERCHANT_005,2026-01-24,999.0,9.99,1.8,0.0,0.0,0.0,987.21,SETTLED,SET00954,INR
SET00955,TXN00955,MERCHANT_002,2026-04-17,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,SETTLED,SET00955,INR
SET00956,TXN00956,MERCHANT_002,2026-02-28,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00956,INR
SET00957,TXN00957,MERCHANT_001,2026-02-17,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,SETTLED,SET00957,INR
SET00958,TXN00958,MERCHANT_004,2026-06-17,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,SETTLED,SET00958,INR
SET00959,TXN00959,MERCHANT_001,2026-03-09,299.0,3.59,0.65,0.0,0.0,0.0,294.76,SETTLED,SET00959,INR
SET00960,TXN00960,MERCHANT_004,2026-03-27,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,SETTLED,SET00960,INR
SET00961,TXN00961,MERCHANT_001,2026-03-15,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00961,INR
SET00962,TXN00962,MERCHANT_003,2026-05-06,2499.0,29.99,5.4,0.0,0.0,0.0,2463.61,SETTLED,SET00962,INR
SET00963,TXN00963,MERCHANT_005,2026-02-11,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET00963,INR
SET00964,TXN00964,MERCHANT_004,2026-02-14,199.0,1.99,0.36,0.0,0.0,0.0,196.65,SETTLED,SET00964,INR
SET00965,TXN00965,MERCHANT_002,2026-06-16,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,SETTLED,SET00965,INR
SET00967,TXN00967,MERCHANT_004,2026-04-27,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,SETTLED,SET00967,INR
SET00968,TXN00968,MERCHANT_005,2026-01-30,499.0,9.98,1.8,0.0,0.0,0.0,487.22,SETTLED,SET00968,INR
SET00969,TXN00969,MERCHANT_002,2026-05-19,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00969,INR
SET00970,TXN00970,MERCHANT_001,2026-01-07,9999.0,499.95,18.0,0.0,0.0,0.0,9481.05,SETTLED,SET00970,INR
SET00971,TXN00971,MERCHANT_005,2026-04-17,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00971,INR
SET00972,TXN00972,MERCHANT_005,2026-03-09,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,SETTLED,SET00972,INR
SET00973,TXN00973,MERCHANT_003,2026-04-14,799.0,7.99,1.44,0.0,0.0,0.0,789.57,SETTLED,SET00973,INR
SET00974,TXN00974,MERCHANT_004,2026-05-10,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,SETTLED,SET00974,INR
SET00975,TXN00975,MERCHANT_003,2026-05-10,199.0,2.39,0.43,0.0,0.0,0.0,196.18,SETTLED,SET00975,INR
SET00976,TXN00976,MERCHANT_005,2026-02-08,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00976,INR
SET00977,TXN00977,MERCHANT_005,2026-05-27,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,SETTLED,SET00977,INR
SET00978,TXN00978,MERCHANT_003,2026-01-12,799.0,7.99,1.44,0.0,0.0,0.0,789.57,SETTLED,SET00978,INR
SET00979,TXN00979,MERCHANT_001,2026-03-10,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,SETTLED,SET00979,INR
SET00980,TXN00980,MERCHANT_002,2026-05-14,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,SETTLED,SET00980,INR
SET00981,TXN00981,MERCHANT_004,2026-04-30,199.0,3.58,0.64,0.0,0.0,0.0,194.78,SETTLED,SET00981,INR
SET00982,TXN00982,MERCHANT_001,2026-07-03,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,SETTLED,SET00982,INR
SET00983,TXN00983,MERCHANT_005,2026-05-23,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,SETTLED,SET00983,INR
SET00984,TXN00984,MERCHANT_004,2026-04-05,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,SETTLED,SET00984,INR
SET00985,TXN00985,MERCHANT_003,2026-04-10,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00985,INR
SET00986,TXN00986,MERCHANT_003,2026-05-06,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,SETTLED,SET00986,INR
SET00987,TXN00987,MERCHANT_005,2026-02-06,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00987,INR
SET00988,TXN00988,MERCHANT_001,2026-05-13,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,SETTLED,SET00988,INR
SET00989,TXN00989,MERCHANT_002,2026-02-18,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00989,INR
SET00990,TXN00990,MERCHANT_002,2026-04-19,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00990,INR
SET00991,TXN00991,MERCHANT_004,2026-06-24,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,SETTLED,SET00991,INR
SET00992,TXN00992,MERCHANT_005,2026-02-12,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,SETTLED,SET00992,INR
SET00993,TXN00993,MERCHANT_002,2026-01-15,499.0,5.99,1.08,0.0,0.0,0.0,491.93,SETTLED,SET00993,INR
SET00994,TXN00994,MERCHANT_005,2026-01-12,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,SETTLED,SET00994,INR
SET00995,TXN00995,MERCHANT_002,2026-03-09,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00995,INR
SET00996,TXN00996,MERCHANT_001,2026-06-20,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,SETTLED,SET00996,INR
SET00997,TXN00997,MERCHANT_002,2026-04-26,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET00997,INR
SET00998,TXN00998,MERCHANT_002,2026-02-28,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00998,INR
SET00999,TXN00999,MERCHANT_005,2026-02-18,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,SETTLED,SET00999,INR
SET01000,TXN01000,MERCHANT_003,2026-04-28,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET01000,INR
SET00766_DUP,TXN00766,MERCHANT_001,2026-01-08,799.0,11.98,2.16,0.0,0.0,0.0,784.86,SETTLED,SET00766_DUP,INR
SET00910_DUP,TXN00910,MERCHANT_001,2026-02-23,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00910_DUP,INR
SET00294_DUP,TXN00294,MERCHANT_001,2026-02-24,999.0,9.99,1.8,0.0,0.0,0.0,987.21,SETTLED,SET00294_DUP,INR
SET00539_DUP,TXN00539,MERCHANT_002,2026-06-10,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,SETTLED,SET00539_DUP,INR
SET00025_DUP,TXN00025,MERCHANT_002,2026-06-12,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00025_DUP,INR
SET00695_DUP,TXN00695,MERCHANT_003,2026-01-03,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,SETTLED,SET00695_DUP,INR
